review_classification,exercise_id,stable_code,variant_type_code,record_type,representative_exercise_id,representative_stable_code,family_code,difficulty_code,equipment_codes,location_codes,timing_mode_code,expected_experience_levels,assigned_experience_levels,changed_taxonomy_fields,representative_equal_taxonomy_fields,safety_review_reason_codes,fitt_review_reason_codes,variant_data_review_reason_codes,safety_mapping_status_code,fitt_mapping_status_code,production_eligible,review_method_code,reviewer_reference,reviewed_at,evidence_reference,review_note_ko
DOMAIN_APPROVED,VEX-000004,dumbbell_front_raise_v_2_isolation_dumbbell,PRIMARY_VARIANT,PRIMARY_VARIANT,REX-000005,barbell_front_raise_isolation_barbell,BARBELL_FRONT_RAISE,BEGINNER,"[""DUMBBELL""]","[""HOME"", ""GYM""]",REPS,"[""BEGINNER"", ""INTERMEDIATE""]","[""BEGINNER"", ""INTERMEDIATE""]",[],"[""training_type_code"", ""primary_movement_pattern_code"", ""body_focus_code"", ""primary_body_area_codes"", ""secondary_body_area_codes""]","[""EQUIPMENT_CHANGE_MAY_CHANGE_STABILITY_REQUIREMENT"", ""INDEPENDENT_VARIANT_SAFETY_REVIEW_REQUIRED""]","[""INDEPENDENT_VARIANT_FITT_REVIEW_REQUIRED"", ""REPS_BASED_PROFILE_REQUIRED""]","[""REPRESENTATIVE_EQUAL_DIFFICULTY_REQUIRES_EXECUTION_CONFIRMATION"", ""REPRESENTATIVE_EQUAL_TAXONOMY_REQUIRES_SOURCE_CONFIRMATION""]",DOMAIN_APPROVED,DOMAIN_APPROVED,True,OWNER_BATCH_CONFIRMATION,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW,일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
DOMAIN_APPROVED,VEX-000005,dumbbell_front_raise_isolation_dumbbell,PRIMARY_VARIANT,PRIMARY_VARIANT,REX-000005,barbell_front_raise_isolation_barbell,BARBELL_FRONT_RAISE,BEGINNER,"[""DUMBBELL""]","[""HOME"", ""GYM""]",REPS,"[""BEGINNER"", ""INTERMEDIATE""]","[""BEGINNER"", ""INTERMEDIATE""]",[],"[""training_type_code"", ""primary_movement_pattern_code"", ""body_focus_code"", ""primary_body_area_codes"", ""secondary_body_area_codes""]","[""EQUIPMENT_CHANGE_MAY_CHANGE_STABILITY_REQUIREMENT"", ""INDEPENDENT_VARIANT_SAFETY_REVIEW_REQUIRED""]","[""INDEPENDENT_VARIANT_FITT_REVIEW_REQUIRED"", ""REPS_BASED_PROFILE_REQUIRED""]","[""REPRESENTATIVE_EQUAL_DIFFICULTY_REQUIRES_EXECUTION_CONFIRMATION"", ""REPRESENTATIVE_EQUAL_TAXONOMY_REQUIRES_SOURCE_CONFIRMATION""]",DOMAIN_APPROVED,DOMAIN_APPROVED,True,OWNER_BATCH_CONFIRMATION,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW,일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
DOMAIN_APPROVED,VEX-000006,dumbbell_seated_alternate_front_raise_isolation_dumbbell,PRIMARY_VARIANT,PRIMARY_VARIANT,REX-000005,barbell_front_raise_isolation_barbell,BARBELL_FRONT_RAISE,BEGINNER,"[""DUMBBELL""]","[""HOME"", ""GYM""]",REPS,"[""BEGINNER"", ""INTERMEDIATE""]","[""BEGINNER"", ""INTERMEDIATE""]",[],"[""training_type_code"", ""primary_movement_pattern_code"", ""body_focus_code"", ""primary_body_area_codes"", ""secondary_body_area_codes""]","[""EQUIPMENT_CHANGE_MAY_CHANGE_STABILITY_REQUIREMENT"", ""INDEPENDENT_VARIANT_SAFETY_REVIEW_REQUIRED"", ""POSTURE_GRIP_STANCE_OR_ROM_DIFFERENCE_REVIEW_REQUIRED""]","[""INDEPENDENT_VARIANT_FITT_REVIEW_REQUIRED"", ""REPS_BASED_PROFILE_REQUIRED""]","[""REPRESENTATIVE_EQUAL_DIFFICULTY_REQUIRES_EXECUTION_CONFIRMATION"", ""REPRESENTATIVE_EQUAL_TAXONOMY_REQUIRES_SOURCE_CONFIRMATION""]",DOMAIN_APPROVED,DOMAIN_APPROVED,True,OWNER_BATCH_CONFIRMATION,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW,일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
DOMAIN_APPROVED,VEX-000007,band_front_raise_isolation_resistance_band,PRIMARY_VARIANT,PRIMARY_VARIANT,REX-000005,barbell_front_raise_isolation_barbell,BARBELL_FRONT_RAISE,BEGINNER,"[""RESISTANCE_BAND""]","[""HOME"", ""GYM""]",REPS,"[""BEGINNER"", ""INTERMEDIATE""]","[""BEGINNER"", ""INTERMEDIATE""]",[],"[""training_type_code"", ""primary_movement_pattern_code"", ""body_focus_code"", ""primary_body_area_codes"", ""secondary_body_area_codes""]","[""EQUIPMENT_CHANGE_MAY_CHANGE_STABILITY_REQUIREMENT"", ""INDEPENDENT_VARIANT_SAFETY_REVIEW_REQUIRED""]","[""INDEPENDENT_VARIANT_FITT_REVIEW_REQUIRED"", ""REPS_BASED_PROFILE_REQUIRED""]","[""REPRESENTATIVE_EQUAL_DIFFICULTY_REQUIRES_EXECUTION_CONFIRMATION"", ""REPRESENTATIVE_EQUAL_TAXONOMY_REQUIRES_SOURCE_CONFIRMATION""]",DOMAIN_APPROVED,DOMAIN_APPROVED,True,OWNER_BATCH_CONFIRMATION,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW,일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
DOMAIN_APPROVED,VEX-000026,dumbbell_single_leg_calf_raise_isolation_dumbbell,PRIMARY_VARIANT,PRIMARY_VARIANT,REX-000016,bodyweight_standing_calf_raise_isolation_bodyweight,BODYWEIGHT_STANDING_CALF_RAISE,INTERMEDIATE,"[""DUMBBELL""]","[""HOME"", ""GYM""]",REPS,"[""INTERMEDIATE""]","[""INTERMEDIATE""]",[],"[""training_type_code"", ""primary_movement_pattern_code"", ""body_focus_code"", ""primary_body_area_codes"", ""secondary_body_area_codes""]","[""EQUIPMENT_CHANGE_MAY_CHANGE_STABILITY_REQUIREMENT"", ""INDEPENDENT_VARIANT_SAFETY_REVIEW_REQUIRED"", ""POSTURE_GRIP_STANCE_OR_ROM_DIFFERENCE_REVIEW_REQUIRED""]","[""INDEPENDENT_VARIANT_FITT_REVIEW_REQUIRED"", ""REPS_BASED_PROFILE_REQUIRED""]","[""REPRESENTATIVE_EQUAL_LOCATION_REQUIRES_FEASIBILITY_CONFIRMATION"", ""REPRESENTATIVE_EQUAL_TAXONOMY_REQUIRES_SOURCE_CONFIRMATION""]",DOMAIN_APPROVED,DOMAIN_APPROVED,True,OWNER_BATCH_CONFIRMATION,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW,일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
DOMAIN_APPROVED,VEX-000027,band_single_leg_calf_raise_isolation_resistance_band,PRIMARY_VARIANT,PRIMARY_VARIANT,REX-000016,bodyweight_standing_calf_raise_isolation_bodyweight,BODYWEIGHT_STANDING_CALF_RAISE,INTERMEDIATE,"[""RESISTANCE_BAND""]","[""HOME"", ""GYM""]",REPS,"[""INTERMEDIATE""]","[""INTERMEDIATE""]",[],"[""training_type_code"", ""primary_movement_pattern_code"", ""body_focus_code"", ""primary_body_area_codes"", ""secondary_body_area_codes""]","[""EQUIPMENT_CHANGE_MAY_CHANGE_STABILITY_REQUIREMENT"", ""INDEPENDENT_VARIANT_SAFETY_REVIEW_REQUIRED"", ""POSTURE_GRIP_STANCE_OR_ROM_DIFFERENCE_REVIEW_REQUIRED""]","[""INDEPENDENT_VARIANT_FITT_REVIEW_REQUIRED"", ""REPS_BASED_PROFILE_REQUIRED""]","[""REPRESENTATIVE_EQUAL_LOCATION_REQUIRES_FEASIBILITY_CONFIRMATION"", ""REPRESENTATIVE_EQUAL_TAXONOMY_REQUIRES_SOURCE_CONFIRMATION""]",DOMAIN_APPROVED,DOMAIN_APPROVED,True,OWNER_BATCH_CONFIRMATION,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW,일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
DOMAIN_APPROVED,VEX-000028,one_leg_floor_calf_raise_isolation_bodyweight,PRIMARY_VARIANT,PRIMARY_VARIANT,REX-000016,bodyweight_standing_calf_raise_isolation_bodyweight,BODYWEIGHT_STANDING_CALF_RAISE,INTERMEDIATE,"[""BODYWEIGHT""]","[""HOME"", ""GYM""]",REPS,"[""INTERMEDIATE""]","[""INTERMEDIATE""]",[],"[""training_type_code"", ""primary_movement_pattern_code"", ""body_focus_code"", ""primary_body_area_codes"", ""secondary_body_area_codes""]","[""INDEPENDENT_VARIANT_SAFETY_REVIEW_REQUIRED""]","[""INDEPENDENT_VARIANT_FITT_REVIEW_REQUIRED"", ""REPS_BASED_PROFILE_REQUIRED""]","[""REPRESENTATIVE_EQUAL_LOCATION_REQUIRES_FEASIBILITY_CONFIRMATION"", ""REPRESENTATIVE_EQUAL_TAXONOMY_REQUIRES_SOURCE_CONFIRMATION""]",DOMAIN_APPROVED,DOMAIN_APPROVED,True,OWNER_BATCH_CONFIRMATION,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW,일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
DOMAIN_APPROVED,VEX-000037,cable_shrug_isolation_cable_machine,PRIMARY_VARIANT,PRIMARY_VARIANT,REX-000029,dumbbell_shrug_isolation_dumbbell,DUMBBELL_SHRUG,INTERMEDIATE,"[""CABLE_MACHINE""]","[""GYM""]",REPS,"[""INTERMEDIATE""]","[""INTERMEDIATE""]",[],"[""training_type_code"", ""primary_movement_pattern_code"", ""body_focus_code"", ""primary_body_area_codes"", ""secondary_body_area_codes""]","[""EQUIPMENT_CHANGE_MAY_CHANGE_STABILITY_REQUIREMENT"", ""INDEPENDENT_VARIANT_SAFETY_REVIEW_REQUIRED""]","[""INDEPENDENT_VARIANT_FITT_REVIEW_REQUIRED"", ""REPS_BASED_PROFILE_REQUIRED""]","[""REPRESENTATIVE_EQUAL_TAXONOMY_REQUIRES_SOURCE_CONFIRMATION""]",DOMAIN_APPROVED,DOMAIN_APPROVED,True,OWNER_BATCH_CONFIRMATION,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW,일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
DOMAIN_APPROVED,VEX-000038,dumbbell_decline_shrug_v_2_isolation_dumbbell,PRIMARY_VARIANT,PRIMARY_VARIANT,REX-000029,dumbbell_shrug_isolation_dumbbell,DUMBBELL_SHRUG,BEGINNER,"[""DUMBBELL""]","[""HOME"", ""GYM""]",REPS,"[""BEGINNER"", ""INTERMEDIATE""]","[""BEGINNER"", ""INTERMEDIATE""]",[],"[""training_type_code"", ""primary_movement_pattern_code"", ""body_focus_code"", ""primary_body_area_codes"", ""secondary_body_area_codes""]","[""INDEPENDENT_VARIANT_SAFETY_REVIEW_REQUIRED"", ""POSTURE_GRIP_STANCE_OR_ROM_DIFFERENCE_REVIEW_REQUIRED""]","[""INDEPENDENT_VARIANT_FITT_REVIEW_REQUIRED"", ""REPS_BASED_PROFILE_REQUIRED""]","[""REPRESENTATIVE_EQUAL_DIFFICULTY_REQUIRES_EXECUTION_CONFIRMATION"", ""REPRESENTATIVE_EQUAL_LOCATION_REQUIRES_FEASIBILITY_CONFIRMATION"", ""REPRESENTATIVE_EQUAL_TAXONOMY_REQUIRES_SOURCE_CONFIRMATION""]",DOMAIN_APPROVED,DOMAIN_APPROVED,True,OWNER_BATCH_CONFIRMATION,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW,일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
DOMAIN_APPROVED,VEX-000039,dumbbell_decline_shrug_isolation_dumbbell,PRIMARY_VARIANT,PRIMARY_VARIANT,REX-000029,dumbbell_shrug_isolation_dumbbell,DUMBBELL_SHRUG,BEGINNER,"[""DUMBBELL""]","[""HOME"", ""GYM""]",REPS,"[""BEGINNER"", ""INTERMEDIATE""]","[""BEGINNER"", ""INTERMEDIATE""]",[],"[""training_type_code"", ""primary_movement_pattern_code"", ""body_focus_code"", ""primary_body_area_codes"", ""secondary_body_area_codes""]","[""INDEPENDENT_VARIANT_SAFETY_REVIEW_REQUIRED"", ""POSTURE_GRIP_STANCE_OR_ROM_DIFFERENCE_REVIEW_REQUIRED""]","[""INDEPENDENT_VARIANT_FITT_REVIEW_REQUIRED"", ""REPS_BASED_PROFILE_REQUIRED""]","[""REPRESENTATIVE_EQUAL_DIFFICULTY_REQUIRES_EXECUTION_CONFIRMATION"", ""REPRESENTATIVE_EQUAL_LOCATION_REQUIRES_FEASIBILITY_CONFIRMATION"", ""REPRESENTATIVE_EQUAL_TAXONOMY_REQUIRES_SOURCE_CONFIRMATION""]",DOMAIN_APPROVED,DOMAIN_APPROVED,True,OWNER_BATCH_CONFIRMATION,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW,일괄 승인: 외부 전문가 원천 승인 및 최종 육안 검수 완료
