body_area_code,score_band_code,pain_score_min,pain_score_max,source_representative_exercise_id,alternative_representative_exercise_id,source_exercise_stable_code,alternative_exercise_stable_code,source_target_muscle_code,alternative_target_muscle_code,source_goal_group,alternative_goal_group,alternative_difficulty_code,goal_preservation_code,allowed_equipment_codes,allowed_location_codes,alternative_fitt_intensity_code,service_action_code,alternative_strategy_code,alternative_required,evidence_source,reviewer,reviewed_at,review_status_code,production_eligible,notes
ABDOMEN,NRS_1_3,1,3,REX-000001,REX-000009,abs_core_brace_core_brace_mat,bodyweight_crunch_core_brace_bodyweight,CORE,CORE,CORE_BRACE,CORE_BRACE,BEGINNER,SAME_GOAL,BODYWEIGHT,HOME|GYM,LIGHT_MODERATE,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,true,data/normalized/v2_pain_action_policy.json,DOMAIN_EXPERT_REVIEW,2026-08-25T00:00:00+09:00,DOMAIN_APPROVED,false,"NRS 1-3: original goal first; runtime reduces load, then ROM, then uses this easier variant."
ABDOMEN,NRS_4_6,4,6,REX-000001,REX-000016,abs_core_brace_core_brace_mat,bodyweight_standing_calf_raise_isolation_bodyweight,CORE,CALVES,CORE_BRACE,ISOLATION,BEGINNER,ACTIVE_RECOVERY,BODYWEIGHT,HOME|GYM,LIGHT_MODERATE,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,true,data/normalized/v2_pain_action_policy.json,DOMAIN_EXPERT_REVIEW,2026-08-25T00:00:00+09:00,DOMAIN_APPROVED,false,NRS 4-6: primary and secondary pain-area use excluded; low-intensity active recovery only.
ABDOMEN,NRS_1_3,1,3,REX-000009,REX-000013,bodyweight_crunch_core_brace_bodyweight,bodyweight_reverse_crunch_core_brace_bodyweight,CORE,CORE,CORE_BRACE,CORE_BRACE,BEGINNER,SAME_GOAL,BODYWEIGHT,HOME|GYM,LIGHT_MODERATE,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,true,data/normalized/v2_pain_action_policy.json,DOMAIN_EXPERT_REVIEW,2026-08-25T00:00:00+09:00,DOMAIN_APPROVED,false,"NRS 1-3: original goal first; runtime reduces load, then ROM, then uses this easier variant."
ABDOMEN,NRS_4_6,4,6,REX-000009,REX-000016,bodyweight_crunch_core_brace_bodyweight,bodyweight_standing_calf_raise_isolation_bodyweight,CORE,CALVES,CORE_BRACE,ISOLATION,BEGINNER,ACTIVE_RECOVERY,BODYWEIGHT,HOME|GYM,LIGHT_MODERATE,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,true,data/normalized/v2_pain_action_policy.json,DOMAIN_EXPERT_REVIEW,2026-08-25T00:00:00+09:00,DOMAIN_APPROVED,false,NRS 4-6: primary and secondary pain-area use excluded; low-intensity active recovery only.
ABDOMEN,NRS_1_3,1,3,REX-000013,REX-000009,bodyweight_reverse_crunch_core_brace_bodyweight,bodyweight_crunch_core_brace_bodyweight,CORE,CORE,CORE_BRACE,CORE_BRACE,BEGINNER,SAME_GOAL,BODYWEIGHT,HOME|GYM,LIGHT_MODERATE,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,true,data/normalized/v2_pain_action_policy.json,DOMAIN_EXPERT_REVIEW,2026-08-25T00:00:00+09:00,DOMAIN_APPROVED,false,"NRS 1-3: original goal first; runtime reduces load, then ROM, then uses this easier variant."
ABDOMEN,NRS_4_6,4,6,REX-000013,REX-000016,bodyweight_reverse_crunch_core_brace_bodyweight,bodyweight_standing_calf_raise_isolation_bodyweight,CORE,CALVES,CORE_BRACE,ISOLATION,BEGINNER,ACTIVE_RECOVERY,BODYWEIGHT,HOME|GYM,LIGHT_MODERATE,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,true,data/normalized/v2_pain_action_policy.json,DOMAIN_EXPERT_REVIEW,2026-08-25T00:00:00+09:00,DOMAIN_APPROVED,false,NRS 4-6: primary and secondary pain-area use excluded; low-intensity active recovery only.
ABDOMEN,NRS_1_3,1,3,REX-000014,REX-000009,bodyweight_russian_twist_core_brace_bodyweight,bodyweight_crunch_core_brace_bodyweight,CORE,CORE,CORE_BRACE,CORE_BRACE,BEGINNER,SAME_GOAL,BODYWEIGHT,HOME|GYM,LIGHT_MODERATE,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,true,data/normalized/v2_pain_action_policy.json,DOMAIN_EXPERT_REVIEW,2026-08-25T00:00:00+09:00,DOMAIN_APPROVED,false,"NRS 1-3: original goal first; runtime reduces load, then ROM, then uses this easier variant."
ABDOMEN,NRS_4_6,4,6,REX-000014,REX-000016,bodyweight_russian_twist_core_brace_bodyweight,bodyweight_standing_calf_raise_isolation_bodyweight,CORE,CALVES,CORE_BRACE,ISOLATION,BEGINNER,ACTIVE_RECOVERY,BODYWEIGHT,HOME|GYM,LIGHT_MODERATE,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,true,data/normalized/v2_pain_action_policy.json,DOMAIN_EXPERT_REVIEW,2026-08-25T00:00:00+09:00,DOMAIN_APPROVED,false,NRS 4-6: primary and secondary pain-area use excluded; low-intensity active recovery only.
ABDOMEN,NRS_1_3,1,3,REX-000022,REX-000047,close_grip_push_up_horizontal_push_bodyweight,overhead_triceps_extension_isolation_barbell,TRICEPS,TRICEPS,HORIZONTAL_PUSH,ISOLATION,BEGINNER,SAME_GOAL,BARBELL,GYM,MODERATE,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,true,data/normalized/v2_pain_action_policy.json,DOMAIN_EXPERT_REVIEW,2026-08-25T00:00:00+09:00,DOMAIN_APPROVED,false,"NRS 1-3: original goal first; runtime reduces load, then ROM, then uses this easier variant."
ABDOMEN,NRS_4_6,4,6,REX-000022,REX-000016,close_grip_push_up_horizontal_push_bodyweight,bodyweight_standing_calf_raise_isolation_bodyweight,TRICEPS,CALVES,HORIZONTAL_PUSH,ISOLATION,BEGINNER,ACTIVE_RECOVERY,BODYWEIGHT,HOME|GYM,LIGHT_MODERATE,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,true,data/normalized/v2_pain_action_policy.json,DOMAIN_EXPERT_REVIEW,2026-08-25T00:00:00+09:00,DOMAIN_APPROVED,false,NRS 4-6: primary and secondary pain-area use excluded; low-intensity active recovery only.
ABDOMEN,NRS_1_3,1,3,REX-000023,REX-000009,crunch_variant_core_brace_bodyweight,bodyweight_crunch_core_brace_bodyweight,CORE,CORE,CORE_BRACE,CORE_BRACE,BEGINNER,SAME_GOAL,BODYWEIGHT,HOME|GYM,LIGHT_MODERATE,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,true,data/normalized/v2_pain_action_policy.json,DOMAIN_EXPERT_REVIEW,2026-08-25T00:00:00+09:00,DOMAIN_APPROVED,false,"NRS 1-3: original goal first; runtime reduces load, then ROM, then uses this easier variant."
ABDOMEN,NRS_4_6,4,6,REX-000023,REX-000016,crunch_variant_core_brace_bodyweight,bodyweight_standing_calf_raise_isolation_bodyweight,CORE,CALVES,CORE_BRACE,ISOLATION,BEGINNER,ACTIVE_RECOVERY,BODYWEIGHT,HOME|GYM,LIGHT_MODERATE,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,true,data/normalized/v2_pain_action_policy.json,DOMAIN_EXPERT_REVIEW,2026-08-25T00:00:00+09:00,DOMAIN_APPROVED,false,NRS 4-6: primary and secondary pain-area use excluded; low-intensity active recovery only.
ABDOMEN,NRS_1_3,1,3,REX-000024,REX-000009,dead_bug_core_brace_bodyweight,bodyweight_crunch_core_brace_bodyweight,CORE,CORE,CORE_BRACE,CORE_BRACE,BEGINNER,SAME_GOAL,BODYWEIGHT,HOME|GYM,LIGHT_MODERATE,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,true,data/normalized/v2_pain_action_policy.json,DOMAIN_EXPERT_REVIEW,2026-08-25T00:00:00+09:00,DOMAIN_APPROVED,false,"NRS 1-3: original goal first; runtime reduces load, then ROM, then uses this easier variant."
ABDOMEN,NRS_4_6,4,6,REX-000024,REX-000016,dead_bug_core_brace_bodyweight,bodyweight_standing_calf_raise_isolation_bodyweight,CORE,CALVES,CORE_BRACE,ISOLATION,BEGINNER,ACTIVE_RECOVERY,BODYWEIGHT,HOME|GYM,LIGHT_MODERATE,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,true,data/normalized/v2_pain_action_policy.json,DOMAIN_EXPERT_REVIEW,2026-08-25T00:00:00+09:00,DOMAIN_APPROVED,false,NRS 4-6: primary and secondary pain-area use excluded; low-intensity active recovery only.
ABDOMEN,NRS_1_3,1,3,REX-000051,REX-000009,plank_rotation_core_brace_bodyweight,bodyweight_crunch_core_brace_bodyweight,CORE,CORE,CORE_BRACE,CORE_BRACE,BEGINNER,SAME_GOAL,BODYWEIGHT,HOME|GYM,LIGHT_MODERATE,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,true,data/normalized/v2_pain_action_policy.json,DOMAIN_EXPERT_REVIEW,2026-08-25T00:00:00+09:00,DOMAIN_APPROVED,false,"NRS 1-3: original goal first; runtime reduces load, then ROM, then uses this easier variant."
ABDOMEN,NRS_4_6,4,6,REX-000051,REX-000016,plank_rotation_core_brace_bodyweight,bodyweight_standing_calf_raise_isolation_bodyweight,CORE,CALVES,CORE_BRACE,ISOLATION,BEGINNER,ACTIVE_RECOVERY,BODYWEIGHT,HOME|GYM,LIGHT_MODERATE,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,true,data/normalized/v2_pain_action_policy.json,DOMAIN_EXPERT_REVIEW,2026-08-25T00:00:00+09:00,DOMAIN_APPROVED,false,NRS 4-6: primary and secondary pain-area use excluded; low-intensity active recovery only.
ABDOMEN,NRS_1_3,1,3,REX-000075,REX-000009,rotation_variant_core_brace_cable_machine,bodyweight_crunch_core_brace_bodyweight,CORE,CORE,CORE_BRACE,CORE_BRACE,BEGINNER,SAME_GOAL,BODYWEIGHT,HOME|GYM,LIGHT_MODERATE,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,true,data/normalized/v2_pain_action_policy.json,DOMAIN_EXPERT_REVIEW,2026-08-25T00:00:00+09:00,DOMAIN_APPROVED,false,"NRS 1-3: original goal first; runtime reduces load, then ROM, then uses this easier variant."
ABDOMEN,NRS_4_6,4,6,REX-000075,REX-000016,rotation_variant_core_brace_cable_machine,bodyweight_standing_calf_raise_isolation_bodyweight,CORE,CALVES,CORE_BRACE,ISOLATION,BEGINNER,ACTIVE_RECOVERY,BODYWEIGHT,HOME|GYM,LIGHT_MODERATE,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,true,data/normalized/v2_pain_action_policy.json,DOMAIN_EXPERT_REVIEW,2026-08-25T00:00:00+09:00,DOMAIN_APPROVED,false,NRS 4-6: primary and secondary pain-area use excluded; low-intensity active recovery only.
ABDOMEN,NRS_1_3,1,3,REX-000084,REX-000003,seated_lower_back_stretch_mobility_stretch_bodyweight,ankle_circles_mobility_stretch_bodyweight,MOBILITY,MOBILITY,MOBILITY_STRETCH,MOBILITY_STRETCH,BEGINNER,SAME_GOAL,BODYWEIGHT,HOME|GYM,LIGHT,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,true,data/normalized/v2_pain_action_policy.json,DOMAIN_EXPERT_REVIEW,2026-08-25T00:00:00+09:00,DOMAIN_APPROVED,false,"NRS 1-3: original goal first; runtime reduces load, then ROM, then uses this easier variant."
ABDOMEN,NRS_4_6,4,6,REX-000084,REX-000016,seated_lower_back_stretch_mobility_stretch_bodyweight,bodyweight_standing_calf_raise_isolation_bodyweight,MOBILITY,CALVES,MOBILITY_STRETCH,ISOLATION,BEGINNER,ACTIVE_RECOVERY,BODYWEIGHT,HOME|GYM,LIGHT_MODERATE,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,true,data/normalized/v2_pain_action_policy.json,DOMAIN_EXPERT_REVIEW,2026-08-25T00:00:00+09:00,DOMAIN_APPROVED,false,NRS 4-6: primary and secondary pain-area use excluded; low-intensity active recovery only.
ABDOMEN,NRS_1_3,1,3,REX-000090,REX-000009,spine_core_brace_core_brace_mat,bodyweight_crunch_core_brace_bodyweight,CORE,CORE,CORE_BRACE,CORE_BRACE,BEGINNER,SAME_GOAL,BODYWEIGHT,HOME|GYM,LIGHT_MODERATE,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,true,data/normalized/v2_pain_action_policy.json,DOMAIN_EXPERT_REVIEW,2026-08-25T00:00:00+09:00,DOMAIN_APPROVED,false,"NRS 1-3: original goal first; runtime reduces load, then ROM, then uses this easier variant."
